Entity,Year,Life expectancy,lat,long
United States,1982,74.650002,37.09024,-95.712891
United States,1983,74.709999,37.09024,-95.712891
United States,1984,74.809998,37.09024,-95.712891
United States,1985,74.790001,37.09024,-95.712891
United States,1986,74.870003,37.09024,-95.712891
United States,1987,75.010002,37.09024,-95.712891
United States,1988,75.019997,37.09024,-95.712891
United States,1989,75.099998,37.09024,-95.712891
United States,1990,75.449997,37.09024,-95.712891
United States,1991,75.599998,37.09024,-95.712891
United States,1992,75.75,37.09024,-95.712891
United States,1993,75.769997,37.09024,-95.712891
United States,1994,75.830002,37.09024,-95.712891
United States,1995,75.959999,37.09024,-95.712891
United States,1996,76.290001,37.09024,-95.712891
United States,1997,76.669998,37.09024,-95.712891
United States,1998,76.800003,37.09024,-95.712891
United States,1999,76.839996,37.09024,-95.712891
United States,2000,76.959999,37.09024,-95.712891
United States,2001,77.040001,37.09024,-95.712891
United States,2002,77.169998,37.09024,-95.712891
United States,2003,77.32,37.09024,-95.712891
United States,2004,77.540001,37.09024,-95.712891
United States,2005,77.699997,37.09024,-95.712891
United States,2006,77.949997,37.09024,-95.712891
United States,2007,78.169998,37.09024,-95.712891
United States,2008,78.370003,37.09024,-95.712891
United States,2009,78.599998,37.09024,-95.712891
United States,2010,78.779999,37.09024,-95.712891
United States,2011,78.870003,37.09024,-95.712891
United States,2012,78.940002,37.09024,-95.712891
United States,2013,78.959999,37.09024,-95.712891
United States,2014,78.940002,37.09024,-95.712891
United States,2015,78.870003,37.09024,-95.712891
United States,2016,78.860001,37.09024,-95.712891
,,,,#N/A
,,,,#N/A
